id,company,slug,city,state,website,phone,email,description,amenities,events,claimed,contact_count,lat,lng
6214,Cubit Coworks,,Holyoke,MA,https://www.cubitcoworks.com,,,"Cubit Coworks is a premier coworking destination in Holyoke, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perf",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.574611406228904,-70.83467467731292
6215,Click Workspace,,Northampton,MA,http://clickworkspace.org,,,"Click Workspace is a premier coworking destination in Northampton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.30652064017773,-72.13792342396859
6218,Data Regus,,Windsor,MA,https://www.regus.com/locations/united-states/connecticut/windsor/connecticut-windsor-360-bloomfield,,,"Data Regus is a premier coworking destination in Windsor, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfect",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.72937758597733,-70.70550621452807
6220,Hartford Stark Office Suites,,Hartford,MA,https://starkofficesuites.com,,,"Hartford Stark Office Suites is a premier coworking destination in Hartford, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.7658,-72.6734
6227,Cambridge Incubator - Closed,,Cambridge,MA,https://www.cambridgetrust.com,,,"Cambridge Incubator - Closed is a premier coworking destination in Cambridge, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.123040794439085,-71.21888818893022
6228,Workbar Cambridge,,Cambridge,MA,http://www.workbar.com,,,"Workbar Cambridge is a premier coworking destination in Cambridge, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.123040794439085,-71.21888818893022
6230,Sprout Coworking,,Providence,MA,https://sproutcoworking.com,,,"Sprout Coworking is a premier coworking destination in Providence, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.824,-71.4128
6232,Highland-March Executive Suites - Closed,,Mansfield,MA,https://highland-march.com/mansfield,,,"Highland-March Executive Suites - Closed is a premier coworking destination in Mansfield, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entre",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.422948650242816,-71.48760987835527
6238,Highland March Workspaces,,Braintree,MA,https://highland-march.com,,,"Highland March Workspaces is a premier coworking destination in Braintree, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.05871008494924,-71.26559558649173
6241,Opus Virtual Offices,,Randolph,MA,https://www.opusvirtualoffices.com/virtual-office/massachusetts/randolph/location-471,,,"Opus Virtual Offices is a premier coworking destination in Randolph, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.46115656669351,-71.65158614666748
6242,Inc.Ubate Coworking,,Winthrop,MA,https://incubatecoworking.com/contact-us,,,"Inc.Ubate Coworking is a premier coworking destination in Winthrop, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.50098563204384,-71.92299727976507
6256,New England Office Suites,,Portsmouth,MA,https://www.newenglandofficesuites.com,,,"New England Office Suites is a premier coworking destination in Portsmouth, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.41746462870119,-71.26436738285946
6257,Wework 51 Melcher St,,Boston,MA,https://www.fortpointdesign.com,,,"Wework 51 Melcher St is a premier coworking destination in Boston, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide th",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.3601,-71.0589
6258,Wework 745 Atlantic Ave,,Boston,MA,https://www.wework.com/buildings/745-atlantic-ave--boston--ma,,,"Wework 745 Atlantic Ave is a premier coworking destination in Boston, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.3601,-71.0589
6259,Wework 200 Portland St,,Boston,MA,https://www.wework.com/buildings/200-portland-st--boston--ma,,,"Wework 200 Portland St is a premier coworking destination in Boston, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.3601,-71.0589
6260,Greenspace Cowork,,Greenfield,MA,https://greenspacecowork.com,,,"Greenspace Cowork is a premier coworking destination in Greenfield, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide t",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.60270785133128,-71.78436945099479
6261,Workspace@Shipyard,,Hingham,MA,https://workspacema.com/locations/shipyard,,,"Workspace@Shipyard is a premier coworking destination in Hingham, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.501169488408536,-72.31382160183654
6269,Capital Office Suites - Closed,,Albany,MA,https://www.talk1300.com,,,"Capital Office Suites - Closed is a premier coworking destination in Albany, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.6526,-73.7562
6271,East Point Executive Centers,,Nashua,MA,https://newenglandexec.com,,,"East Point Executive Centers is a premier coworking destination in Nashua, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.68598260666564,-71.9000433035544
6272,Tradecenter Executive Suites,,Woburn,MA,https://www.tradecenter128.com,,,"Tradecenter Executive Suites is a premier coworking destination in Woburn, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we pr",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.17986960130874,-71.87938722338687
6273,Beverly Executive Suites,,Beverly,MA,https://www.executivesuitesbycummings.com,,,"Beverly Executive Suites is a premier coworking destination in Beverly, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provi",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.33502213836916,-72.14541632368679
6275,Workbar Burlington,,Burlington,MA,http://www.workbar.com,,,"Workbar Burlington is a premier coworking destination in Burlington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.69280507010673,-72.0560345952465
6278,Workbar Needham,,Needham,MA,https://workbar.com/location/needham,,,"Workbar Needham is a premier coworking destination in Needham, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the pe",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.14078084331586,-71.7991336964048
6279,Red Oak Coworking Offices,,Manchester,MA,https://redoakcoworking.com/blog/downtown-manchester-nh-coworking-offices-parking,,,"Red Oak Coworking Offices is a premier coworking destination in Manchester, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we p",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.12011674861413,-72.24374047322107
6281,Newton Executive Office Center,,Needham,MA,http://newtonexecutiveoffice.com,,,"Newton Executive Office Center is a premier coworking destination in Needham, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.14078084331586,-71.7991336964048
6285,Workspace@45,,Canton,MA,https://workspacema.com/locations/45,,,"Workspace@45 is a premier coworking destination in Canton, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide the perfec",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.05126369965249,-70.53072921445862
6286,Office Suites At Jefferson Park,,North Andover,MA,http://www.officesuites.com,,,"Office Suites At Jefferson Park is a premier coworking destination in North Andover, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entreprene",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,43.20292576211098,-71.49462895963076
6288,Office Evolution Burlington,,Burlington,MA,http://www.officeevolution.com/burlington,,,"Office Evolution Burlington is a premier coworking destination in Burlington, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.69280507010673,-72.0560345952465
6289,Z Park Innovation Center Boston,,Cambridge,MA,https://www.zpark.space,,,"Z Park Innovation Center Boston is a premier coworking destination in Cambridge, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs,",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.123040794439085,-71.21888818893022
6291,Ios Business Center,,Portsmouth,MA,https://ohive.com,,,"Ios Business Center is a premier coworking destination in Portsmouth, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,41.41746462870119,-71.26436738285946
6292,Resurge Coworking,,Newburyport,MA,https://www.resurgecoworkingnbpt.com,,,"Resurge Coworking is a premier coworking destination in Newburyport, designed to elevate your productivity and foster meaningful connections. With state-of-the-art facilities, high-speed internet, and a vibrant community of entrepreneurs, we provide ",Coffee & Tea|Meeting Rooms|Printing|Wi-Fi,,,1,42.11494352101731,-71.62802246365152
